"";"PA";"PB";"Pl";"Pb";"BA";"BB";"Bl";"Bb";"Pmae";"Bmae"
"41";0,999899996949271;0,268622099857322;1,30507825013381;0,743312191300778;0,73489977460191;0,729385854189746;0,0917394567894819;0,0104250487553393;85,3363796360631;0,206369776355855
"42";0,978455227441591;0,287387485218209;1,30520976851749;0,743359805110231;0,721612162611418;0,721612142280608;0,0908244508300013;0,00911347381845039;85,3363796360631;0,206369776355855
"43";0,992517613082637;0,262620707345327;1,90627903193463;0,146125379461214;0,738390000911811;0,712230262985158;0,092064170197515;0,0101003327644839;85,3363796360631;0,206369776355855
"44";0,996943410843549;0,269048176356701;1,30507733259933;0,743312900926967;0,727525061207811;0,727272252184457;0,0920641531920937;0,0101003356397275;85,3363796360631;0,206369776355855
"45";0,936347889794432;0,317431031827042;1,31278651943091;0,745934718009992;0,251239432326968;0,251220804594106;0,0930170650752842;0,00914743988715441;85,3363796360631;0,206369776355855
"46";0,990468796071269;0,183834201546861;1,30507872539112;0,743311511007265;0,821084692950502;0,511220035227703;0,0920641635401423;0,0101003341417623;85,3363796360631;0,206369776355855
"47";0,999899950575386;0,181192719382508;1,59200418545392;0,425950155571227;0,73429601333789;0,703085122913858;0,0920641540828946;0,0101003422967511;85,3363796360631;0,206369776355855
"48";0,999899999678004;0,308534407850175;1,3051268924648;0,743261136660769;0,729060022276948;0,725093685144361;0,0920641550782965;0,0101003432323466;85,3363796360631;0,206369776355855
"49";0,99989997328929;0,17286717495635;1,30507739017022;0,743312541464698;0,777199546563003;0,650279508351473;0,0919532694621516;0,010319195457193;85,3363796360631;0,206369776355855
"50";0,856971581121695;0,385330923813485;0,841806213210671;1,1653936369673;0,736413725746373;0,715492902276402;0,0920641671401372;0,0101003385708901;85,3363796360631;0,206369776355855
"51";0,999899979127087;0,193676195948613;1,30568011326541;0,742512910440819;0,733138330093374;0,662824023232139;0,0920385570506982;0,010143066515065;85,3363796360631;0,206369776355855
"52";0,999895252869606;0,181245204458778;1,36657399777482;0,756916560022279;0,772152852870076;0,566741788421876;0,0920641640384366;0,0101003384590688;85,3363796360631;0,206369776355855
"53";0,99989313557426;0,187310942921912;1,30507810373887;0,743312480809183;0,796126737781106;0,561965823769593;0,0920641652379848;0,0101003429625347;85,3363796360631;0,206369776355855
"54";0,999899978735336;0,220126060802617;1,30601615001223;0,743577662174179;0,72742908904744;0,727428848713525;0,0911797145209818;0,010984798068255;85,3363796360631;0,206369776355855
"55";0,999899989984457;0,182300554636075;1,61960508003396;0,428785019408311;0,786649891459207;0,618263568485867;0,0920641520633425;0,0101003489913002;85,3363796360631;0,206369776355855
"56";0,999899560315949;0,181084332494546;1,5212062875549;0,527184099746589;0,732982830591589;0,729946730944435;0,0920281930355976;0,0100693442746974;85,3363796360631;0,206369776355855
"57";0,99989961637278;0,184809337703786;1,61380495300843;0,435065324774027;0,728169203368177;0,728169193741909;0,0933404092028232;0,00882408913958005;85,3363796360631;0,206369776355855
"58";0,999899945631493;0,117816739745145;1,25130760866207;0,736253394467168;0,74331224115233;0,705562185512445;0,0920641465608301;0,0101003534876297;85,3363796360631;0,206369776355855
"59";0,999899993788322;0,178995901139109;1,77011060389055;0,278280925521879;0,51758516491832;0,517585164317159;0,906439932941013;0,0910257806210574;85,3363796360631;0,206369776355855
"60";0,981369020937474;0,184454749786716;1,29377578108543;0,74106131591801;0,761248794028212;0,716069112589768;0,880509395589683;0,0906935183704266;85,3363796360631;0,206369776355855
"61";0,999899945117537;0,133208176279049;1,16763070374761;0,691524293241064;0,545966339722255;0,545965549612779;0,871731492009383;0,0907556234010704;85,3363796360631;0,206369776355855
"62";0,999868922029923;0,182769993844698;1,60358408144792;0,444806197513756;0,678779031880766;0,373744888806397;0,0920641503454057;0,0101003405627357;85,3363796360631;0,206369776355855
"63";0,999874861626445;0,181088434210531;1,6177492154836;0,430640846357879;0,775695485750802;0,227207873294065;0,0862574726946219;0,0159070408154412;85,3363796360631;0,206369776355855
"64";0,999899991746745;0,181615274859332;1,30507800938323;0,743312221319258;0,84958056430444;0,23457534066874;0,0920642156767894;0,0101002646824935;85,3363796360631;0,206369776355855
"65";0,999899098197483;0,181084859883233;1,30656251420924;0,74183683326602;0,841063510878819;0,237033735134501;0,0920638314673413;0,0101006684601298;85,3363796360631;0,206369776355855
"66";0,996269863308898;0,1817787011313;1,30823253909772;0,743993158856215;0,842759058561241;0,235190949442468;0,0920064891684593;0,0100955108405945;85,3363796360631;0,206369776355855
"67";0,99989998088684;0,178153984560129;1,30497704809173;0,74329094875753;0,843586376590853;0,23631311099685;0,0920461581716603;0,0100987935538415;85,3363796360631;0,206369776355855
"68";0,999899946140289;0,181084987439922;1,30714655461378;0,741241556145948;0,842802985929948;0,235217922097944;0,0916883541688571;0,0104760885949066;85,3363796360631;0,206369776355855
"69";0,999899692426885;0,181013778829791;1,31761164091922;0,746082039545005;0,847412508202953;0,236243417389806;0,0920164815833087;0,0101480137539978;85,3363796360631;0,206369776355855
"70";0,999872591043565;0,181090001093019;1,30488297262252;0,743252390031423;0,842767204571346;0,235210972570653;0,0911650289747681;0,0110036545620244;85,3363796360631;0,206369776355855
"71";0,999899985466936;0,181082262215128;1,32969762708895;0,718696762169804;0,837085463343356;0,223864992732626;0,0905373732578983;0,0116271285999248;85,3363796360631;0,206369776355855
"72";0,999896754875848;0,180775631166288;1,30507748725799;0,743312859742365;0,842767000790461;0,235210972553785;0,0906844720388364;0,0114857454274108;85,3363796360631;0,206369776355855
"73";0,999899638608487;0,182141057203184;1,32757520804374;0,73567691078143;0,847292647160872;0,247847490507593;0,0920641166992015;0,0101003663042869;85,3363796360631;0,206369776355855
"74";0,999899835483598;0,184635143183624;1,29929962259265;0,749090402101077;0,847758123840925;0,249530787698055;0,0920154504038423;0,0101378906724803;85,3363796360631;0,206369776355855
"75";0,999899980194006;0,181969135664453;1,31150574678899;0,744741281748049;0,858233610046143;0,218364142602129;0,979999998026612;0,0844782312935791;85,3363796360631;0,206369776355855
"76";0,999899383134333;0,180332892202874;1,30392280181998;0,744467542673036;0,840381626751122;0,23005373359203;0,0920470439671862;0,010099043713344;85,3363796360631;0,206369776355855
"77";0,999899792213913;0,181085343997949;1,54699637691612;0,50139471099641;0,836389255188493;0,22266401213608;0,0858755364809742;0,0163801482235211;85,3363796360631;0,206369776355855
"78";0,999890771539575;0,160122734139861;1,30507937410423;0,743313013497579;0,836389437418419;0,22266505367154;0,0867769438550726;0,0153875521501498;85,3363796360631;0,206369776355855
"79";0,999010694346636;0,181255849507788;1,41798109226634;0,630408888006731;0,762672661070348;0,305563431716656;0,979997381257901;0,0835888502670514;85,3363796360631;0,206369776355855
"80";0,999814187213769;0,181102401622652;1,21061254784113;0,834854853905209;0,847915150104477;0,250122278363931;0,0920543014954356;0,0101013929397347;85,3363796360631;0,206369776355855
"81";0,997979678793201;0,181453654613761;1,30507746397664;0,743312721302754;0,851120877575428;0,276919180403921;0,0916136629098553;0,0100341661694046;85,3363796360631;0,206369776355855
"82";0,99978362656048;0,167425804430636;1,39569000490449;0,65270075888716;0,847862141996513;0,250122941213804;0,0920623964213932;0,01010019870982;85,3363796360631;0,206369776355855
"83";0,999870958820496;0,181090829685673;1,19568086229339;0,852709202902339;0,845144954318949;0,235730807251072;0,0909528474332793;0,0112116549330706;85,3363796360631;0,206369776355855
"84";0,999898682139106;0,181085266075051;1,18786233579409;0,717418101180256;0,845687856687916;0,242747782793191;0,0919667528186664;0,010197787225126;85,3363796360631;0,206369776355855
